X,ID,MY,PH,TH
3.895616887,-0.002897449,-0.003020904,-0.002779475,-0.003076267
3.894091496,-0.00284916,-0.003072515,-0.002738271,-0.003036032
3.892566105,-0.002863622,-0.003080725,-0.002733226,-0.003113051
3.891040714,-0.002892615,-0.003020892,-0.002713299,-0.003082742
3.889515323,-0.002926549,-0.002985502,-0.002626968,-0.003055942
3.887989932,-0.002907636,-0.00294349,-0.002732271,-0.003107654
3.886464541,-0.002969193,-0.003004779,-0.002703595,-0.003153149
3.88493915,-0.003033758,-0.003006332,-0.002650236,-0.003110487
3.883413759,-0.002923481,-0.002983553,-0.002710222,-0.003124894
3.881888368,-0.002943447,-0.002941078,-0.002692453,-0.003121435
3.880362977,-0.002954517,-0.002864709,-0.002592774,-0.003020226
3.878837586,-0.002846679,-0.002916654,-0.002808967,-0.003160974
3.877312195,-0.002987799,-0.003011515,-0.002654834,-0.003105376
3.875786804,-0.002947808,-0.00296044,-0.002628221,-0.00310673
3.874261413,-0.003021943,-0.003077517,-0.002757012,-0.003214882
3.872736022,-0.002963164,-0.002925741,-0.002633858,-0.00308641
3.871210631,-0.002893538,-0.003134629,-0.002587969,-0.003198032
3.86968524,-0.002944053,-0.003045943,-0.002768474,-0.00305361
3.868159848,-0.002951758,-0.003010852,-0.002678089,-0.003040628
3.866634457,-0.002954421,-0.002917872,-0.002537121,-0.003136276
3.865109066,-0.002918483,-0.003105054,-0.002555354,-0.003120977
3.863583675,-0.00292516,-0.002957947,-0.002640056,-0.002958571
3.862058284,-0.003002782,-0.002943134,-0.002599656,-0.003070919
3.860532893,-0.002976721,-0.002945656,-0.002597587,-0.003115166
3.859007502,-0.002967076,-0.002980988,-0.002670216,-0.003059467
3.857482111,-0.002872038,-0.003031761,-0.002599689,-0.00312896
3.85595672,-0.002916338,-0.002963384,-0.00263746,-0.003060166
3.854431329,-0.002971957,-0.003085282,-0.002586041,-0.003197255
3.852905938,-0.003020332,-0.002932435,-0.002536638,-0.003038663
3.851380547,-0.002933995,-0.002955911,-0.002559328,-0.003116623
3.849855156,-0.003028679,-0.00290548,-0.002603374,-0.003189268
3.848329765,-0.002882724,-0.002995678,-0.002521894,-0.003132498
3.846804374,-0.002887606,-0.00304705,-0.002548062,-0.003118313
3.845278983,-0.003036505,-0.003135438,-0.002452883,-0.00315933
3.843753592,-0.002859808,-0.00289424,-0.002353945,-0.003152678
3.842228201,-0.002888011,-0.003068656,-0.002319268,-0.003066331
3.84070281,-0.002978759,-0.002912887,-0.002247074,-0.003132595
3.839177419,-0.002929188,-0.002936803,-0.002259019,-0.003206804
3.837652028,-0.002905128,-0.00302265,-0.002259791,-0.003143798
3.836126637,-0.002833317,-0.002977352,-0.002041525,-0.003128046
3.834601246,-0.002840378,-0.00303995,-0.001848152,-0.003118118
3.833075855,-0.00252149,-0.002996287,-0.001634581,-0.002933449
3.831550464,-0.002312023,-0.002853769,-0.001462075,-0.002838275
3.830025072,-0.002462054,-0.002820674,-0.001734648,-0.002946401
3.828499681,-0.002523529,-0.002779574,-0.001751894,-0.00301881
3.82697429,-0.002681161,-0.002879524,-0.001686753,-0.00307932
3.825448899,-0.002710647,-0.002959271,-0.001432915,-0.003120554
3.823923508,-0.002531278,-0.002975281,-0.001228494,-0.002938523
3.822398117,-0.002262166,-0.002914065,-0.00125155,-0.002908766
3.820872726,-0.002370824,-0.002729144,-0.001371493,-0.002964555
3.819347335,-0.002564085,-0.002892759,-0.001454458,-0.002920872
3.817821944,-0.002724553,-0.002950087,-0.001397407,-0.003159411
3.816296553,-0.002602151,-0.002885993,-0.001457884,-0.003085478
3.814771162,-0.002683453,-0.002905591,-0.001394539,-0.003085319
3.813245771,-0.002668057,-0.003038981,-0.00145038,-0.003052768
3.81172038,-0.002695008,-0.003030457,-0.001421202,-0.003098498
3.810194989,-0.002735927,-0.003047946,-0.00136458,-0.003049745
3.808669598,-0.002786172,-0.003021897,-0.001473169,-0.003257332
3.807144207,-0.002754636,-0.003087734,-0.001446579,-0.003073484
3.805618816,-0.0027015,-0.003048387,-0.001528532,-0.003116141
3.804093425,-0.002715391,-0.003043797,-0.001506446,-0.003041312
3.802568034,-0.002814677,-0.002893473,-0.001573448,-0.003056942
3.801042643,-0.002692375,-0.002902213,-0.001456095,-0.003063883
3.799517252,-0.002797507,-0.003052071,-0.001639875,-0.00307417
3.797991861,-0.002824821,-0.002899656,-0.001550556,-0.003068861
3.79646647,-0.0027718,-0.002919663,-0.001659009,-0.003149258
3.794941079,-0.002831692,-0.002890161,-0.001725104,-0.00308057
3.793415688,-0.002804833,-0.002958115,-0.001768274,-0.003151275
3.791890296,-0.002855239,-0.002912956,-0.001780628,-0.003135061
3.790364905,-0.002860887,-0.002952497,-0.001871133,-0.003095497
3.788839514,-0.002963415,-0.003007622,-0.001932818,-0.003095247
3.787314123,-0.002992477,-0.002997163,-0.001798341,-0.003271479
3.785788732,-0.002861342,-0.003004729,-0.001792424,-0.003151983
3.784263341,-0.002955392,-0.003022348,-0.0017007,-0.003092363
3.78273795,-0.002782531,-0.002933226,-0.001627513,-0.003155908
3.781212559,-0.002894151,-0.00294362,-0.001605213,-0.00306988
3.779687168,-0.002827506,-0.00300197,-0.001405551,-0.003119365
3.778161777,-0.002899093,-0.00305153,-0.00136889,-0.003099477
3.776636386,-0.002677165,-0.002978825,-0.001266566,-0.002970118
3.775110995,-0.002836074,-0.002937506,-0.001001214,-0.003132358
3.773585604,-0.002678324,-0.002901311,-0.000955417,-0.00314075
3.772060213,-0.002605725,-0.002878099,-0.000944529,-0.003034122
3.770534822,-0.002391315,-0.002918703,-0.000787818,-0.003029235
3.769009431,-0.002533697,-0.002894937,-0.00081737,-0.003104095
3.76748404,-0.002555942,-0.003021849,-0.000806847,-0.003061186
3.765958649,-0.002629837,-0.003023063,-0.000868918,-0.003016492
3.764433258,-0.00254783,-0.002865146,-0.000727512,-0.00298515
3.762907867,-0.002526785,-0.002895422,-0.000878424,-0.003073916
3.761382476,-0.002621369,-0.002846093,-0.000914977,-0.003046951
3.759857085,-0.002719018,-0.002980532,-0.00081539,-0.002970535
3.758331694,-0.002698274,-0.002876958,-0.000851901,-0.00304204
3.756806303,-0.00270424,-0.002883306,-0.000603568,-0.003076781
3.755280912,-0.002659427,-0.00287893,-0.000385452,-0.002912636
3.75375552,-0.002550915,-0.002988188,-0.000429891,-0.002961952
3.752230129,-0.00247872,-0.00280794,-0.000226345,-0.002816117
3.750704738,-0.002136282,-0.002739387,-0.000127652,-0.002767804
3.749179347,-0.001724766,-0.002740256,-0.000119402,-0.002681472
3.747653956,-0.001809,-0.00265225,8.96E-05,-0.002512109
3.746128565,-0.001989248,-0.00267756,5.85E-05,-0.002573545
3.744603174,-0.002143381,-0.002589703,-0.000168292,-0.002843518
3.743077783,-0.002067876,-0.002692305,-0.000243966,-0.002747193
3.741552392,-0.002110611,-0.002793055,-0.000364481,-0.002638321
3.740027001,-0.00202338,-0.002680276,-0.000545417,-0.002600067
3.73850161,-0.001984782,-0.002591412,-0.000677313,-0.002580619
3.736976219,-0.002175907,-0.002512245,-0.000962417,-0.002713919
3.735450828,-0.002415439,-0.002624846,-0.001139533,-0.002772396
3.733925437,-0.002578089,-0.00271974,-0.001247439,-0.002891296
3.732400046,-0.002646002,-0.002559259,-0.001347774,-0.002813098
3.730874655,-0.002569011,-0.00259448,-0.00147866,-0.002705719
3.729349264,-0.002507074,-0.002447273,-0.001414842,-0.002590899
3.727823873,-0.002263846,-0.00223273,-0.001570819,-0.002364321
3.726298482,-0.001752832,-0.001998308,-0.001413286,-0.001735327
3.724773091,-0.000340305,-0.001341661,-0.00079617,7.37E-05
3.7232477,0.001973446,-6.57E-05,-0.000310017,0.00236697
3.721722309,0.00319809,0.001081381,-0.000165889,0.003371515
3.720196918,0.003023462,0.00134017,-0.000470127,0.003017495
3.718671527,0.001510765,0.000800693,-0.000979194,0.001369878
3.717146136,7.56E-05,-0.000285625,-0.001165268,-7.07E-05
3.715620744,-7.85E-05,-0.000582726,-0.0006807,0.000163923
3.714095353,0.001496959,-2.37E-05,-0.000254111,0.001677588
3.712569962,0.002148916,0.000721911,-0.000234241,0.002187486
3.711044571,0.002249092,0.000737575,5.20E-05,0.002461714
3.70951918,0.001978667,0.000528935,-0.000190579,0.001819768
3.707993789,0.000429722,-4.70E-05,-0.000554245,0.000211986
3.706468398,-0.001054917,-0.001169336,-0.0007686,-0.001499013
3.704943007,-0.001867727,-0.001893124,-0.000552377,-0.00223538
3.703417616,-0.002026739,-0.002209007,-8.40E-05,-0.002387257
3.701892225,-0.001871369,-0.002432403,-1.78E-05,-0.002358309
3.700366834,-0.001869522,-0.002581796,-0.000198778,-0.002569955
3.698841443,-0.00169204,-0.002493962,-0.00020718,-0.002554751
3.697316052,-0.00183257,-0.002533094,-0.000208967,-0.00243475
3.695790661,-0.001766456,-0.00259879,0.000227608,-0.002593005
3.69426527,-0.001783783,-0.002481852,0.000166918,-0.002437938
3.692739879,-0.001864339,-0.00242199,8.89E-06,-0.00246262
3.691214488,-0.002180382,-0.002460627,-7.88E-05,-0.002689526
3.689689097,-0.002250307,-0.002507533,-0.000260957,-0.002750978
3.688163706,-0.001978249,-0.002682947,-0.000324629,-0.002815266
3.686638315,-0.001835181,-0.002726859,-0.000310212,-0.002700594
3.685112924,-0.002026292,-0.002668284,-0.000396412,-0.002718718
3.683587533,-0.002382579,-0.002594342,-0.000200632,-0.002624484
3.682062142,-0.00231267,-0.002574416,0.000208478,-0.002656005
3.680536751,-0.002122649,-0.002219686,0.000705838,-0.002540268
3.67901136,-0.001721336,-0.002356505,0.000239641,-0.002323034
3.677485968,-0.001885946,-0.002383861,-0.000471677,-0.002494306
3.675960577,-0.002032631,-0.0026348,-0.000739372,-0.002753709
3.674435186,-0.002356408,-0.002770929,-0.000701617,-0.002878016
3.672909795,-0.00229003,-0.00275333,-0.000351256,-0.002775988
3.671384404,-0.002015992,-0.002779855,-0.000302303,-0.002553199
3.669859013,-0.00216784,-0.002525571,-0.000724089,-0.002585097
3.668333622,-0.002505392,-0.002744322,-0.00099187,-0.002806069
3.666808231,-0.002655481,-0.002668328,-0.001127756,-0.002981301
3.66528284,-0.002508446,-0.00275459,-0.001277948,-0.003072704
3.663757449,-0.002538769,-0.002744098,-0.001438738,-0.003092574
3.662232058,-0.002821922,-0.002842606,-0.001661415,-0.003025006
3.660706667,-0.002767982,-0.002815075,-0.0016825,-0.003154288
3.659181276,-0.002963075,-0.002804168,-0.001602145,-0.003001252
3.657655885,-0.002853787,-0.002713195,-0.001530261,-0.003164018
3.656130494,-0.002863405,-0.002576927,-0.001258856,-0.003111008
3.654605103,-0.002898398,-0.002332696,-5.56E-05,-0.003014876
3.653079712,-0.002570132,-0.000662137,0.012023168,-0.002530031
3.651554321,-0.002376058,0.008528787,0.011026073,-0.002437806
3.65002893,-0.002789045,0.009987257,0.002856478,-0.002761117
3.648503539,-0.002963106,0.000929189,-0.001177128,-0.00309483
3.646978148,-0.002952603,-0.001844264,-0.001960001,-0.003111516
3.645452757,-0.00303951,-0.002628684,-0.002188144,-0.003161281
3.643927366,-0.00287097,-0.002709027,-0.002261272,-0.003159634
3.642401975,-0.002985405,-0.002970873,-0.002150847,-0.003140998
3.640876584,-0.002875789,-0.002850381,-0.002318683,-0.003122495
3.639351193,-0.002985918,-0.002853028,-0.002320504,-0.003045075
3.637825801,-0.002897769,-0.00289052,-0.002524442,-0.003263826
3.63630041,-0.002871907,-0.002754674,-0.002358388,-0.003057654
3.634775019,-0.002983131,-0.002882183,-0.002511031,-0.003088882
3.633249628,-0.002908524,-0.002991764,-0.002437278,-0.003191104
3.631724237,-0.002801543,-0.002895042,-0.002485285,-0.003153202
3.630198846,-0.00286786,-0.00281692,-0.002454389,-0.003139983
3.628673455,-0.002898482,-0.002877306,-0.002185935,-0.003133804
3.627148064,-0.002891249,-0.002712654,-0.002367109,-0.00319971
3.625622673,-0.002896957,-0.002636183,-0.002575673,-0.003006387
3.624097282,-0.002965572,-0.002807352,-0.002538772,-0.003107572
3.622571891,-0.002973977,-0.002839661,-0.002313264,-0.003197446
3.6210465,-0.002817964,-0.002639996,-0.002199523,-0.00303567
3.619521109,-0.002930964,-0.002646023,-0.002490486,-0.00311555
3.617995718,-0.002961076,-0.002818379,-0.00268167,-0.003094066
3.616470327,-0.002933726,-0.00288878,-0.002485773,-0.003113619
3.614944936,-0.002982931,-0.002868866,-0.002357068,-0.003141457
3.613419545,-0.002821951,-0.002832877,-0.00240781,-0.003122431
3.611894154,-0.002875449,-0.002740252,-0.002606265,-0.003121228
3.610368763,-0.002726697,-0.002943893,-0.002509693,-0.00316112
3.608843372,-0.002640992,-0.002902934,-0.001974779,-0.002979596
3.607317981,-0.002132351,-0.00277461,-0.001735322,-0.002691028
3.60579259,-0.002130531,-0.002683345,-0.002098183,-0.002649021
3.604267199,-0.002541937,-0.002669236,-0.002455697,-0.002861695
3.602741808,-0.002780724,-0.002787863,-0.002704947,-0.002972836
3.601216417,-0.002893349,-0.0028458,-0.002615706,-0.003031559
3.599691025,-0.002757773,-0.002791348,-0.00250935,-0.003062935
3.598165634,-0.002824452,-0.002782884,-0.00236934,-0.002987154
3.596640243,-0.002433964,-0.002691499,-0.001816215,-0.002823803
3.595114852,-0.001996437,-0.002789169,-0.001907917,-0.002702636
3.593589461,-0.002258419,-0.0026144,-0.002309709,-0.002702157
3.59206407,-0.002686642,-0.002666423,-0.002533415,-0.002878376
3.590538679,-0.002813319,-0.002778896,-0.002679007,-0.003078224
3.589013288,-0.002873235,-0.00288084,-0.002691752,-0.002995463
3.587487897,-0.002716061,-0.002876024,-0.002618188,-0.003221922
3.585962506,-0.002572084,-0.00297703,-0.002346705,-0.003001808
3.584437115,-0.002347923,-0.002799553,-0.002095649,-0.00270549
3.582911724,-0.002413033,-0.002750216,-0.002364733,-0.002737949
3.581386333,-0.002680738,-0.002691891,-0.002456272,-0.002919725
3.579860942,-0.002746698,-0.002811512,-0.002644402,-0.003035286
3.578335551,-0.002841029,-0.002912109,-0.002479838,-0.003036017
3.57681016,-0.002743042,-0.00280764,-0.002438203,-0.003085839
3.575284769,-0.002845466,-0.002950585,-0.002513041,-0.003014491
3.573759378,-0.002533559,-0.002779717,-0.002174507,-0.002869473
3.572233987,-0.00250085,-0.002773243,-0.002280943,-0.002746542
3.570708596,-0.002438463,-0.002777178,-0.002434997,-0.002883447
3.569183205,-0.00277779,-0.002706861,-0.002580867,-0.002973228
3.567657814,-0.002867701,-0.002797173,-0.002556075,-0.003024084
3.566132423,-0.002780468,-0.002952143,-0.002703677,-0.002957117
3.564607032,-0.00286806,-0.002881175,-0.002605731,-0.002946089
3.563081641,-0.002908732,-0.002953713,-0.00271316,-0.003171
3.561556249,-0.002905988,-0.002931229,-0.002669114,-0.003020726
3.560030858,-0.002882646,-0.002819637,-0.002742455,-0.003080779
3.558505467,-0.002880075,-0.002871195,-0.002589859,-0.00314216
3.556980076,-0.002894766,-0.002825645,-0.00268993,-0.003155217
3.555454685,-0.002883927,-0.002905945,-0.002695223,-0.003094316
3.553929294,-0.002884448,-0.00287857,-0.002815188,-0.003172761
3.552403903,-0.002883312,-0.002982366,-0.002671642,-0.003245329
3.550878512,-0.00297355,-0.002922943,-0.002719439,-0.003053837
3.549353121,-0.002962207,-0.0029126,-0.002707574,-0.003137828
3.54782773,-0.002923525,-0.002970386,-0.002716192,-0.003226902
3.546302339,-0.002966471,-0.002957134,-0.002738486,-0.003172873
3.544776948,-0.002894433,-0.002887907,-0.002772243,-0.002994952
3.543251557,-0.00290894,-0.002921959,-0.00258632,-0.003136632
3.541726166,-0.002933857,-0.002928358,-0.002895084,-0.003196371
3.540200775,-0.002918614,-0.002817406,-0.002813394,-0.00303386
3.538675384,-0.002887489,-0.002909434,-0.002810758,-0.003053239
3.537149993,-0.002913762,-0.002858781,-0.002803923,-0.003132232
3.535624602,-0.002828474,-0.002954656,-0.002778343,-0.00310047
3.534099211,-0.002890485,-0.002848902,-0.002795886,-0.003166682
3.53257382,-0.002889225,-0.00284513,-0.002656553,-0.002995684
3.531048429,-0.002954328,-0.002895588,-0.002731214,-0.003290916
3.529523038,-0.002924099,-0.003091728,-0.002782387,-0.003127629
3.527997647,-0.002926906,-0.0029208,-0.002814017,-0.00316081
3.526472256,-0.00291511,-0.002939544,-0.002812387,-0.00302801
3.524946865,-0.002918839,-0.002782395,-0.002713528,-0.003169273
3.523421473,-0.00286403,-0.002870236,-0.002743317,-0.003178929
3.521896082,-0.002943673,-0.002826114,-0.002847405,-0.003167968
3.520370691,-0.002923231,-0.002762947,-0.002834695,-0.003132612
3.5188453,-0.002965459,-0.002895492,-0.00274058,-0.003152135
3.517319909,-0.002924893,-0.003057013,-0.002875717,-0.003183706
3.515794518,-0.002944356,-0.002946554,-0.002660388,-0.003089617
3.514269127,-0.002883009,-0.002935044,-0.002726568,-0.003039528
3.512743736,-0.002941422,-0.002844885,-0.002690976,-0.00311673
3.511218345,-0.002992602,-0.00291121,-0.002831309,-0.003072592
3.509692954,-0.002954769,-0.002933073,-0.002740564,-0.003159349
3.508167563,-0.002877268,-0.002844131,-0.002703515,-0.003187731
3.506642172,-0.002938007,-0.002862072,-0.002671113,-0.003239653
3.505116781,-0.002960774,-0.002907223,-0.002778944,-0.003140796
3.50359139,-0.002983799,-0.0028084,-0.002703435,-0.003066575
3.502065999,-0.002932783,-0.002859955,-0.002793491,-0.003147799
3.500540608,-0.002900154,-0.002873276,-0.002692439,-0.003126553
3.499015217,-0.003057101,-0.002830232,-0.00282358,-0.003093942
3.497489826,-0.003031909,-0.002789694,-0.002837905,-0.003110579
3.495964435,-0.002850733,-0.002940716,-0.002886768,-0.003119321
3.494439044,-0.002750672,-0.003053259,-0.002807097,-0.003195658
3.492913653,-0.002858171,-0.002965945,-0.002670649,-0.003129671
3.491388262,-0.002844629,-0.002874795,-0.002644667,-0.003152962
3.489862871,-0.00299738,-0.00291869,-0.002727936,-0.003111089
3.48833748,-0.002933184,-0.002867968,-0.002862015,-0.003128969
3.486812089,-0.00297241,-0.002860014,-0.002795767,-0.003134338
3.485286697,-0.002938975,-0.002977041,-0.002741034,-0.003171872
3.483761306,-0.002815384,-0.003067378,-0.002738587,-0.003240307
3.482235915,-0.0028776,-0.002816028,-0.002778997,-0.003203423
3.480710524,-0.002884943,-0.002885732,-0.002698936,-0.003223156
3.479185133,-0.00287976,-0.003076241,-0.001999893,-0.003115968
3.477659742,-0.002380051,-0.002869977,-0.001663048,-0.002865667
3.476134351,-0.002345077,-0.002473075,-0.002289098,-0.002769592
3.47460896,-0.002809442,-0.002352405,-0.002718075,-0.003038568
3.473083569,-0.002847332,-0.002925232,-0.002891471,-0.00323732
3.471558178,-0.002995635,-0.002974439,-0.002783915,-0.003201071
3.470032787,-0.002936171,-0.0030365,-0.002846144,-0.003262318
3.468507396,-0.003087943,-0.002967913,-0.002837817,-0.00321733
3.466982005,-0.00309325,-0.002929324,-0.002805434,-0.003150149
3.465456614,-0.003050088,-0.00297121,-0.002873828,-0.003220534
3.463931223,-0.003024793,-0.002900689,-0.002774952,-0.003231538
3.462405832,-0.002982303,-0.002857916,-0.002734352,-0.003182594
3.460880441,-0.002909275,-0.002981332,-0.002729242,-0.003178292
3.45935505,-0.003055252,-0.002988707,-0.002749478,-0.003114297
3.457829659,-0.002966999,-0.003083864,-0.002846756,-0.003151871
3.456304268,-0.003050857,-0.002874342,-0.002816906,-0.003214531
3.454778877,-0.002997309,-0.003014331,-0.00292154,-0.003207588
3.453253486,-0.002909012,-0.00291809,-0.002856462,-0.003123327
3.451728095,-0.002990669,-0.002964901,-0.002821622,-0.003146757
3.450202704,-0.003089233,-0.002862369,-0.002836314,-0.003133844
3.448677313,-0.003008886,-0.003014345,-0.002881056,-0.003265174
3.447151921,-0.002956421,-0.002895684,-0.002803546,-0.00315136
3.44562653,-0.002841223,-0.002895019,-0.002711667,-0.003120301
3.444101139,-0.003037548,-0.002939696,-0.002893806,-0.003131999
3.442575748,-0.002918903,-0.002952451,-0.002849794,-0.003158604
3.441050357,-0.003058749,-0.002888969,-0.002801707,-0.00311823
3.439524966,-0.002963912,-0.003037663,-0.002921842,-0.003082693
3.437999575,-0.002906342,-0.002933291,-0.002759488,-0.003112526
3.436474184,-0.003098575,-0.002925251,-0.002851545,-0.003154542
3.434948793,-0.003043385,-0.002954066,-0.002853996,-0.003019332
3.433423402,-0.002959454,-0.00287092,-0.00290506,-0.003236899
3.431898011,-0.002961905,-0.003017833,-0.002888896,-0.003089669
3.43037262,-0.003013147,-0.002990616,-0.002807794,-0.00320647
3.428847229,-0.002984039,-0.002903083,-0.002729888,-0.003218369
3.427321838,-0.003030582,-0.002803755,-0.002785811,-0.003106536
3.425796447,-0.003058709,-0.003011187,-0.002827343,-0.003148502
3.424271056,-0.003037951,-0.002936582,-0.002785764,-0.003237657
3.422745665,-0.00297746,-0.002932666,-0.002841026,-0.003051721
3.421220274,-0.002929332,-0.002953625,-0.002881227,-0.003248634
3.419694883,-0.002968519,-0.003043985,-0.002862872,-0.003270823
3.418169492,-0.002904112,-0.002936388,-0.002847122,-0.00322006
3.416644101,-0.00287568,-0.003003675,-0.002825822,-0.003232583
3.41511871,-0.003005055,-0.002956682,-0.002887377,-0.003167665
3.413593319,-0.002953388,-0.002942658,-0.002858303,-0.003250366
3.412067928,-0.003000824,-0.002873142,-0.00274567,-0.003194217
3.410542537,-0.002913777,-0.002963137,-0.002871681,-0.003263499
3.409017145,-0.002936702,-0.003040327,-0.002768292,-0.003148539
3.407491754,-0.002971248,-0.002989216,-0.002729711,-0.003123679
3.405966363,-0.002982194,-0.002910441,-0.002912941,-0.003286876
3.404440972,-0.002922321,-0.002838718,-0.002818109,-0.003116132
3.402915581,-0.003022668,-0.0029089,-0.002917097,-0.003110627
3.40139019,-0.003029649,-0.00284528,-0.002832554,-0.003250253
3.399864799,-0.003012891,-0.002930773,-0.002904143,-0.003293439
3.398339408,-0.003023435,-0.002929357,-0.002844572,-0.003154367
3.396814017,-0.002992297,-0.002898072,-0.002720259,-0.003220471
3.395288626,-0.003020571,-0.002994611,-0.002844609,-0.003191356
3.393763235,-0.003037978,-0.003023527,-0.002754873,-0.003141307
3.392237844,-0.002954661,-0.00297884,-0.002736064,-0.003167615
3.390712453,-0.002980141,-0.003066043,-0.002874415,-0.003160056
3.389187062,-0.002927729,-0.002977009,-0.002929097,-0.00319913
3.387661671,-0.002978027,-0.00302746,-0.002944041,-0.003127369
3.38613628,-0.003036164,-0.00296352,-0.002883939,-0.003236609
3.384610889,-0.002922952,-0.003025036,-0.002742523,-0.003225947
3.383085498,-0.002991218,-0.002858205,-0.002906466,-0.003367906
3.381560107,-0.003007271,-0.002890613,-0.002761547,-0.003125971
3.380034716,-0.002992861,-0.002887709,-0.002745755,-0.003146639
3.378509325,-0.003021282,-0.002884132,-0.002883621,-0.003273599
3.376983934,-0.002896214,-0.002887651,-0.002833121,-0.003257096
3.375458543,-0.002927455,-0.002978552,-0.002833195,-0.003341602
3.373933152,-0.002929541,-0.003015268,-0.002842056,-0.003157623
3.372407761,-0.003033458,-0.002963211,-0.002965933,-0.003196203
3.370882369,-0.003014728,-0.002908715,-0.002940433,-0.003174202
3.369356978,-0.003047805,-0.002894617,-0.00289066,-0.003201318
3.367831587,-0.002966345,-0.002903914,-0.002895933,-0.0032499
3.366306196,-0.003082287,-0.003032133,-0.002926963,-0.003230112
3.364780805,-0.003031261,-0.002948606,-0.002757462,-0.003219778
3.363255414,-0.002932039,-0.002886539,-0.00283684,-0.003276963
3.361730023,-0.002993993,-0.002913197,-0.002785229,-0.003242821
3.360204632,-0.002990156,-0.002959051,-0.002838512,-0.003190801
3.358679241,-0.002926737,-0.002893514,-0.002779984,-0.003205356
3.35715385,-0.002877546,-0.002971571,-0.002754812,-0.003220317
3.355628459,-0.00287505,-0.002947011,-0.002799522,-0.003174324
3.354103068,-0.002926205,-0.002906146,-0.002833366,-0.003054399
3.352577677,-0.003033128,-0.002903355,-0.002848576,-0.003290112
3.351052286,-0.00295883,-0.002936397,-0.002830907,-0.003158141
3.349526895,-0.002950008,-0.002869806,-0.002786151,-0.003141047
3.348001504,-0.00290147,-0.002927901,-0.002828152,-0.003162656
3.346476113,-0.002964621,-0.002957609,-0.002843143,-0.003155396
3.344950722,-0.002992958,-0.00301337,-0.002756947,-0.003140252
3.343425331,-0.003057179,-0.002725612,-0.00287244,-0.003173614
3.34189994,-0.003056982,-0.002968145,-0.002859147,-0.00322282
3.340374549,-0.00299481,-0.003044176,-0.002891759,-0.003203482
3.338849158,-0.003041011,-0.002960562,-0.002941304,-0.003302307
3.337323767,-0.0030808,-0.002963805,-0.002817453,-0.003145728
3.335798376,-0.002867678,-0.002965011,-0.002928641,-0.003217029
3.334272985,-0.003004617,-0.002846868,-0.002845202,-0.003262747
3.332747594,-0.003066063,-0.002961977,-0.002812038,-0.003160445
3.331222202,-0.002924789,-0.002982487,-0.002866828,-0.003303732
3.329696811,-0.003032206,-0.002879106,-0.002871222,-0.003354161
3.32817142,-0.002882302,-0.003015431,-0.002981335,-0.003300838
3.326646029,-0.003010043,-0.003035143,-0.00279668,-0.003205559
3.325120638,-0.003014575,-0.002996366,-0.00281087,-0.003249815
3.323595247,-0.003004524,-0.003019066,-0.002922056,-0.003275844
3.322069856,-0.00295622,-0.002960307,-0.002921917,-0.003285158
3.320544465,-0.002925941,-0.002903084,-0.002917462,-0.003175591
3.319019074,-0.002992723,-0.002946027,-0.002957657,-0.003197577
3.317493683,-0.003013249,-0.002959716,-0.002853978,-0.003143667
3.315968292,-0.002982782,-0.002959907,-0.002935087,-0.003254087
3.314442901,-0.002963451,-0.002995809,-0.002823404,-0.003184569
3.31291751,-0.00299371,-0.002947438,-0.002850925,-0.003182276
3.311392119,-0.002929013,-0.00310252,-0.002922986,-0.003256569
3.309866728,-0.003038405,-0.00286289,-0.00298331,-0.003192044
3.308341337,-0.002987818,-0.003027623,-0.002783703,-0.00320281
3.306815946,-0.002909862,-0.002939227,-0.002848542,-0.003266151
3.305290555,-0.002932155,-0.002946824,-0.003002201,-0.003252533
3.303765164,-0.003056484,-0.002871541,-0.002842265,-0.003206317
3.302239773,-0.003021592,-0.002917596,-0.002833894,-0.003374703
3.300714382,-0.003000335,-0.002946429,-0.002776956,-0.003203621
3.299188991,-0.003061065,-0.002966081,-0.002941751,-0.003267786
3.2976636,-0.00311247,-0.002933101,-0.002785004,-0.003205345
3.296138209,-0.003105037,-0.002915966,-0.002892691,-0.003267653
3.294612818,-0.003027825,-0.002901454,-0.002790309,-0.003236863
3.293087426,-0.002980042,-0.003012869,-0.002868771,-0.003252109
3.291562035,-0.002986884,-0.002907404,-0.002867832,-0.003173052
3.290036644,-0.003040857,-0.002893423,-0.002827128,-0.003158349
3.288511253,-0.003022294,-0.002969055,-0.002795789,-0.003137819
3.286985862,-0.003007814,-0.002907493,-0.002884203,-0.003119375
3.285460471,-0.003053932,-0.002947132,-0.002763782,-0.00327057
3.28393508,-0.002971034,-0.002859021,-0.002899734,-0.003191657
3.282409689,-0.00295424,-0.002930329,-0.002994574,-0.003204318
3.280884298,-0.003017631,-0.002976492,-0.002795003,-0.003156795
3.279358907,-0.002949813,-0.003070267,-0.002851819,-0.003242071
3.277833516,-0.003048413,-0.003024966,-0.002789151,-0.003194133
3.276308125,-0.002873374,-0.00291554,-0.002822504,-0.003246913
3.274782734,-0.002940665,-0.002992004,-0.002839788,-0.003069822
3.273257343,-0.003080307,-0.002932462,-0.002768211,-0.00327907
3.271731952,-0.002903318,-0.003000584,-0.002972122,-0.003216675
3.270206561,-0.002838309,-0.002947252,-0.002919979,-0.003237127
3.26868117,-0.00302791,-0.002887447,-0.002848986,-0.003230509
